durasi_manhour,nama_workcenter,nama_proses,nama_tipeproses,ukuran_kapasitas,nama_kategoriproduk,created_at,updated_at
1.17,Coil CTVT,Buat & pasang shielding,Buat & pasang shielding,ZTA-1-1A-1B,CTVT,,
0,Coil CTVT,Gulung coil sekunder CT,Gulung coil sekunder CT,ZTA-1-1A-1B,CTVT,,
0,Coil CTVT,Buat coil primer CT manual,Buat coil primer CT manual,ZTA-1-1A-1B,CTVT,,
0.5,Coil CTVT,Buat coil primer CT menggunakan mesin,Buat coil primer CT menggunakan mesin,ZTA-1-1A-1B,CTVT,,
0,Coil CTVT,Koneksi CT dan VT,Koneksi CT dan VT,ZTA-1-1A-1B,CTVT,,
0,Coil CTVT,Solder,Solder,ZTA-1-1A-1B,CTVT,,
0,Coil CTVT,Gulung coil sekunder VT manual,Gulung coil sekunder VT manual,ZTA-1-1A-1B,CTVT,,
0,Coil CTVT,Gulung coil sekunder VT menggunakan mesin,Gulung coil sekunder VT menggunakan mesin,ZTA-1-1A-1B,CTVT,,
0,Coil CTVT,Gulung coil primer cut core,Gulung coil primer cut core,ZTA-1-1A-1B,CTVT,,
0,Coil CTVT,Gulung coil primer no cut core,Gulung coil primer no cut core,ZTA-1-1A-1B,CTVT,,
0.75,Mould & Casting,Proses mould assembly type CT,Proses mould assembly type CT,ZTA-1-1A-1B,CTVT,,
0,Mould & Casting,Proses mould assembly type VT,Proses mould assembly type VT,ZTA-1-1A-1B,CTVT,,
0,Mould & Casting,Proses mould assembly type RCT,Proses mould assembly type RCT,ZTA-1-1A-1B,CTVT,,
0.12,Mould & Casting,Proses pengovenan,Proses pengovenan,ZTA-1-1A-1B,CTVT,,
0.25,Mould & Casting,Proses pembuatan material,Proses pembuatan material,ZTA-1-1A-1B,CTVT,,
0.22,Mould & Casting,Proses casting,Proses casting,ZTA-1-1A-1B,CTVT,,
0.17,Mould & Casting,Proses demoulding,Proses demoulding,ZTA-1-1A-1B,CTVT,,
0.5,Final Assembly,Proses gerinda,Proses gerinda,ZTA-1-1A-1B,CTVT,,
0.15,Final Assembly,Proses cat,Proses cat,ZTA-1-1A-1B,CTVT,,
0.1,Final Assembly,Pasang acesoris,Pasang acesoris,ZTA-1-1A-1B,CTVT,,
0.5,QC,Test QC,Test QC,ZTA-1-1A-1B,CTVT,,
0.33,Coil CTVT,Balut core CT,Balut core CT,ZTA-2-3,CTVT,,
0,Coil CTVT,Core coil assembly & balut VT,Core coil assembly & balut VT,ZTA-2-3,CTVT,,
1.17,Coil CTVT,Buat & pasang shielding,Buat & pasang shielding,ZTA-2-3,CTVT,,
0,Coil CTVT,Gulung coil sekunder CT,Gulung coil sekunder CT,ZTA-2-3,CTVT,,
0,Coil CTVT,Buat coil primer CT manual,Buat coil primer CT manual,ZTA-2-3,CTVT,,
0.5,Coil CTVT,Buat coil primer CT menggunakan mesin,Buat coil primer CT menggunakan mesin,ZTA-2-3,CTVT,,
0,Coil CTVT,Koneksi CT dan VT,Koneksi CT dan VT,ZTA-2-3,CTVT,,
0,Coil CTVT,Solder,Solder,ZTA-2-3,CTVT,,
0,Coil CTVT,Gulung coil sekunder VT manual,Gulung coil sekunder VT manual,ZTA-2-3,CTVT,,
0,Coil CTVT,Gulung coil sekunder VT menggunakan mesin,Gulung coil sekunder VT menggunakan mesin,ZTA-2-3,CTVT,,
0,Coil CTVT,Gulung coil primer cut core,Gulung coil primer cut core,ZTA-2-3,CTVT,,
0,Coil CTVT,Gulung coil primer no cut core,Gulung coil primer no cut core,ZTA-2-3,CTVT,,
0.75,Mould & Casting,Proses mould assembly type CT,Proses mould assembly type CT,ZTA-2-3,CTVT,,
0,Mould & Casting,Proses mould assembly type VT,Proses mould assembly type VT,ZTA-2-3,CTVT,,
0,Mould & Casting,Proses mould assembly type RCT,Proses mould assembly type RCT,ZTA-2-3,CTVT,,
0.12,Mould & Casting,Proses pengovenan,Proses pengovenan,ZTA-2-3,CTVT,,
0.25,Mould & Casting,Proses pembuatan material,Proses pembuatan material,ZTA-2-3,CTVT,,
0.22,Mould & Casting,Proses casting,Proses casting,ZTA-2-3,CTVT,,
0.17,Mould & Casting,Proses demoulding,Proses demoulding,ZTA-2-3,CTVT,,
0.5,Final Assembly,Proses gerinda,Proses gerinda,ZTA-2-3,CTVT,,
0.15,Final Assembly,Proses cat,Proses cat,ZTA-2-3,CTVT,,
0.1,Final Assembly,Pasang acesoris,Pasang acesoris,ZTA-2-3,CTVT,,
0.5,QC,Test QC,Test QC,ZTA-2-3,CTVT,,
0.33,Coil CTVT,Balut core CT,Balut core CT,ACT-1,CTVT,,
0,Coil CTVT,Core coil assembly & balut VT,Core coil assembly & balut VT,ACT-1,CTVT,,
1.17,Coil CTVT,Buat & pasang shielding,Buat & pasang shielding,ACT-1,CTVT,,
0,Coil CTVT,Gulung coil sekunder CT,Gulung coil sekunder CT,ACT-1,CTVT,,
0,Coil CTVT,Buat coil primer CT manual,Buat coil primer CT manual,ACT-1,CTVT,,
0.5,Coil CTVT,Buat coil primer CT menggunakan mesin,Buat coil primer CT menggunakan mesin,ACT-1,CTVT,,
0,Coil CTVT,Koneksi CT dan VT,Koneksi CT dan VT,ACT-1,CTVT,,
0,Coil CTVT,Solder,Solder,ACT-1,CTVT,,
0,Coil CTVT,Gulung coil sekunder VT manual,Gulung coil sekunder VT manual,ACT-1,CTVT,,
0,Coil CTVT,Gulung coil sekunder VT menggunakan mesin,Gulung coil sekunder VT menggunakan mesin,ACT-1,CTVT,,
0,Coil CTVT,Gulung coil primer cut core,Gulung coil primer cut core,ACT-1,CTVT,,
0,Coil CTVT,Gulung coil primer no cut core,Gulung coil primer no cut core,ACT-1,CTVT,,
0.75,Mould & Casting,Proses mould assembly type CT,Proses mould assembly type CT,ACT-1,CTVT,,
0,Mould & Casting,Proses mould assembly type VT,Proses mould assembly type VT,ACT-1,CTVT,,
0,Mould & Casting,Proses mould assembly type RCT,Proses mould assembly type RCT,ACT-1,CTVT,,
0.12,Mould & Casting,Proses pengovenan,Proses pengovenan,ACT-1,CTVT,,
0.25,Mould & Casting,Proses pembuatan material,Proses pembuatan material,ACT-1,CTVT,,
0.22,Mould & Casting,Proses casting,Proses casting,ACT-1,CTVT,,
0.17,Mould & Casting,Proses demoulding,Proses demoulding,ACT-1,CTVT,,
0.5,Final Assembly,Proses gerinda,Proses gerinda,ACT-1,CTVT,,
0.15,Final Assembly,Proses cat,Proses cat,ACT-1,CTVT,,
0.1,Final Assembly,Pasang acesoris,Pasang acesoris,ACT-1,CTVT,,
0.5,QC,Test QC,Test QC,ACT-1,CTVT,,
0.25,Coil CTVT,Balut core CT,Balut core CT,BCT-1-2-3,CTVT,,
0,Coil CTVT,Core coil assembly & balut VT,Core coil assembly & balut VT,BCT-1-2-3,CTVT,,
0.75,Coil CTVT,Buat & pasang shielding,Buat & pasang shielding,BCT-1-2-3,CTVT,,
0,Coil CTVT,Gulung coil sekunder CT,Gulung coil sekunder CT,BCT-1-2-3,CTVT,,
0,Coil CTVT,Buat coil primer CT manual,Buat coil primer CT manual,BCT-1-2-3,CTVT,,
0.5,Coil CTVT,Buat coil primer CT menggunakan mesin,Buat coil primer CT menggunakan mesin,BCT-1-2-3,CTVT,,
0,Coil CTVT,Koneksi CT dan VT,Koneksi CT dan VT,BCT-1-2-3,CTVT,,
0,Coil CTVT,Solder,Solder,BCT-1-2-3,CTVT,,
0,Coil CTVT,Gulung coil sekunder VT manual,Gulung coil sekunder VT manual,BCT-1-2-3,CTVT,,
0,Coil CTVT,Gulung coil sekunder VT menggunakan mesin,Gulung coil sekunder VT menggunakan mesin,BCT-1-2-3,CTVT,,
0,Coil CTVT,Gulung coil primer cut core,Gulung coil primer cut core,BCT-1-2-3,CTVT,,
0,Coil CTVT,Gulung coil primer no cut core,Gulung coil primer no cut core,BCT-1-2-3,CTVT,,
0.75,Mould & Casting,Proses mould assembly type CT,Proses mould assembly type CT,BCT-1-2-3,CTVT,,
0,Mould & Casting,Proses mould assembly type VT,Proses mould assembly type VT,BCT-1-2-3,CTVT,,
0,Mould & Casting,Proses mould assembly type RCT,Proses mould assembly type RCT,BCT-1-2-3,CTVT,,
0.12,Mould & Casting,Proses pengovenan,Proses pengovenan,BCT-1-2-3,CTVT,,
0.25,Mould & Casting,Proses pembuatan material,Proses pembuatan material,BCT-1-2-3,CTVT,,
0.22,Mould & Casting,Proses casting,Proses casting,BCT-1-2-3,CTVT,,
0.17,Mould & Casting,Proses demoulding,Proses demoulding,BCT-1-2-3,CTVT,,
0.5,Final Assembly,Proses gerinda,Proses gerinda,BCT-1-2-3,CTVT,,
0.15,Final Assembly,Proses cat,Proses cat,BCT-1-2-3,CTVT,,
0.1,Final Assembly,Pasang acesoris,Pasang acesoris,BCT-1-2-3,CTVT,,
0.5,QC,Test QC,Test QC,BCT-1-2-3,CTVT,,
1,Coil CTVT,Balut core CT,Balut core CT,BCTINOIL,CTVT,,
0,Coil CTVT,Core coil assembly & balut VT,Core coil assembly & balut VT,BCTINOIL,CTVT,,
0.5,Coil CTVT,Buat & pasang shielding,Buat & pasang shielding,BCTINOIL,CTVT,,
0,Coil CTVT,Gulung coil sekunder CT,Gulung coil sekunder CT,BCTINOIL,CTVT,,
0,Coil CTVT,Buat coil primer CT manual,Buat coil primer CT manual,BCTINOIL,CTVT,,
1,Coil CTVT,Buat coil primer CT menggunakan mesin,Buat coil primer CT menggunakan mesin,BCTINOIL,CTVT,,
0,Coil CTVT,Koneksi CT dan VT,Koneksi CT dan VT,BCTINOIL,CTVT,,
0,Coil CTVT,Solder,Solder,BCTINOIL,CTVT,,
0,Coil CTVT,Gulung coil sekunder VT manual,Gulung coil sekunder VT manual,BCTINOIL,CTVT,,
0,Coil CTVT,Gulung coil sekunder VT menggunakan mesin,Gulung coil sekunder VT menggunakan mesin,BCTINOIL,CTVT,,
0,Coil CTVT,Gulung coil primer cut core,Gulung coil primer cut core,BCTINOIL,CTVT,,
0,Coil CTVT,Gulung coil primer no cut core,Gulung coil primer no cut core,BCTINOIL,CTVT,,
0,Mould & Casting,Proses mould assembly type CT,Proses mould assembly type CT,BCTINOIL,CTVT,,
0,Mould & Casting,Proses mould assembly type VT,Proses mould assembly type VT,BCTINOIL,CTVT,,
0,Mould & Casting,Proses mould assembly type RCT,Proses mould assembly type RCT,BCTINOIL,CTVT,,
0,Mould & Casting,Proses pengovenan,Proses pengovenan,BCTINOIL,CTVT,,
0,Mould & Casting,Proses pembuatan material,Proses pembuatan material,BCTINOIL,CTVT,,
0,Mould & Casting,Proses casting,Proses casting,BCTINOIL,CTVT,,
0,Mould & Casting,Proses demoulding,Proses demoulding,BCTINOIL,CTVT,,
0,Final Assembly,Proses gerinda,Proses gerinda,BCTINOIL,CTVT,,
0,Final Assembly,Proses cat,Proses cat,BCTINOIL,CTVT,,
0,Final Assembly,Pasang acesoris,Pasang acesoris,BCTINOIL,CTVT,,
0.5,QC,Test QC,Test QC,BCTINOIL,CTVT,,
0.5,Coil CTVT,Balut core CT,Balut core CT,RCT-24A-B(≤600T),CTVT,,
0,Coil CTVT,Core coil assembly & balut VT,Core coil assembly & balut VT,RCT-24A-B(≤600T),CTVT,,
1.25,Coil CTVT,Buat & pasang shielding,Buat & pasang shielding,RCT-24A-B(≤600T),CTVT,,
0,Coil CTVT,Gulung coil sekunder CT,Gulung coil sekunder CT,RCT-24A-B(≤600T),CTVT,,
0,Coil CTVT,Buat coil primer CT manual,Buat coil primer CT manual,RCT-24A-B(≤600T),CTVT,,
0.75,Coil CTVT,Buat coil primer CT menggunakan mesin,Buat coil primer CT menggunakan mesin,RCT-24A-B(≤600T),CTVT,,
0,Coil CTVT,Koneksi CT dan VT,Koneksi CT dan VT,RCT-24A-B(≤600T),CTVT,,
0,Coil CTVT,Solder,Solder,RCT-24A-B(≤600T),CTVT,,
0,Coil CTVT,Gulung coil sekunder VT manual,Gulung coil sekunder VT manual,RCT-24A-B(≤600T),CTVT,,
0,Coil CTVT,Gulung coil sekunder VT menggunakan mesin,Gulung coil sekunder VT menggunakan mesin,RCT-24A-B(≤600T),CTVT,,
0,Coil CTVT,Gulung coil primer cut core,Gulung coil primer cut core,RCT-24A-B(≤600T),CTVT,,
0,Coil CTVT,Gulung coil primer no cut core,Gulung coil primer no cut core,RCT-24A-B(≤600T),CTVT,,
0,Mould & Casting,Proses mould assembly type CT,Proses mould assembly type CT,RCT-24A-B(≤600T),CTVT,,
0,Mould & Casting,Proses mould assembly type VT,Proses mould assembly type VT,RCT-24A-B(≤600T),CTVT,,
0.75,Mould & Casting,Proses mould assembly type RCT,Proses mould assembly type RCT,RCT-24A-B(≤600T),CTVT,,
0.12,Mould & Casting,Proses pengovenan,Proses pengovenan,RCT-24A-B(≤600T),CTVT,,
0.25,Mould & Casting,Proses pembuatan material,Proses pembuatan material,RCT-24A-B(≤600T),CTVT,,
0.22,Mould & Casting,Proses casting,Proses casting,RCT-24A-B(≤600T),CTVT,,
0.17,Mould & Casting,Proses demoulding,Proses demoulding,RCT-24A-B(≤600T),CTVT,,
0.65,Final Assembly,Proses gerinda,Proses gerinda,RCT-24A-B(≤600T),CTVT,,
0.2,Final Assembly,Proses cat,Proses cat,RCT-24A-B(≤600T),CTVT,,
0.15,Final Assembly,Pasang acesoris,Pasang acesoris,RCT-24A-B(≤600T),CTVT,,
0.8,QC,Test QC,Test QC,RCT-24A-B(≤600T),CTVT,,
0.5,Coil CTVT,Balut core CT,Balut core CT,RCT-24A-B(≥4000T),CTVT,,
0,Coil CTVT,Core coil assembly & balut VT,Core coil assembly & balut VT,RCT-24A-B(≥4000T),CTVT,,
3.25,Coil CTVT,Buat & pasang shielding,Buat & pasang shielding,RCT-24A-B(≥4000T),CTVT,,
0,Coil CTVT,Gulung coil sekunder CT,Gulung coil sekunder CT,RCT-24A-B(≥4000T),CTVT,,
0,Coil CTVT,Buat coil primer CT manual,Buat coil primer CT manual,RCT-24A-B(≥4000T),CTVT,,
0.75,Coil CTVT,Buat coil primer CT menggunakan mesin,Buat coil primer CT menggunakan mesin,RCT-24A-B(≥4000T),CTVT,,
0,Coil CTVT,Koneksi CT dan VT,Koneksi CT dan VT,RCT-24A-B(≥4000T),CTVT,,
0,Coil CTVT,Solder,Solder,RCT-24A-B(≥4000T),CTVT,,
0,Coil CTVT,Gulung coil sekunder VT manual,Gulung coil sekunder VT manual,RCT-24A-B(≥4000T),CTVT,,
0,Coil CTVT,Gulung coil sekunder VT menggunakan mesin,Gulung coil sekunder VT menggunakan mesin,RCT-24A-B(≥4000T),CTVT,,
0,Coil CTVT,Gulung coil primer cut core,Gulung coil primer cut core,RCT-24A-B(≥4000T),CTVT,,
0,Coil CTVT,Gulung coil primer no cut core,Gulung coil primer no cut core,RCT-24A-B(≥4000T),CTVT,,
0,Mould & Casting,Proses mould assembly type CT,Proses mould assembly type CT,RCT-24A-B(≥4000T),CTVT,,
0,Mould & Casting,Proses mould assembly type VT,Proses mould assembly type VT,RCT-24A-B(≥4000T),CTVT,,
0.75,Mould & Casting,Proses mould assembly type RCT,Proses mould assembly type RCT,RCT-24A-B(≥4000T),CTVT,,
0.12,Mould & Casting,Proses pengovenan,Proses pengovenan,RCT-24A-B(≥4000T),CTVT,,
0.25,Mould & Casting,Proses pembuatan material,Proses pembuatan material,RCT-24A-B(≥4000T),CTVT,,
0.22,Mould & Casting,Proses casting,Proses casting,RCT-24A-B(≥4000T),CTVT,,
0.17,Mould & Casting,Proses demoulding,Proses demoulding,RCT-24A-B(≥4000T),CTVT,,
0.65,Final Assembly,Proses gerinda,Proses gerinda,RCT-24A-B(≥4000T),CTVT,,
0.2,Final Assembly,Proses cat,Proses cat,RCT-24A-B(≥4000T),CTVT,,
0.15,Final Assembly,Pasang acesoris,Pasang acesoris,RCT-24A-B(≥4000T),CTVT,,
0.8,QC,Test QC,Test QC,RCT-24A-B(≥4000T),CTVT,,
0.25,Coil CTVT,Balut core CT,Balut core CT,BCT(O),CTVT,,
0,Coil CTVT,Core coil assembly & balut VT,Core coil assembly & balut VT,BCT(O),CTVT,,
0.75,Coil CTVT,Buat & pasang shielding,Buat & pasang shielding,BCT(O),CTVT,,
0,Coil CTVT,Gulung coil sekunder CT,Gulung coil sekunder CT,BCT(O),CTVT,,
0,Coil CTVT,Buat coil primer CT manual,Buat coil primer CT manual,BCT(O),CTVT,,
0.5,Coil CTVT,Buat coil primer CT menggunakan mesin,Buat coil primer CT menggunakan mesin,BCT(O),CTVT,,
0,Coil CTVT,Koneksi CT dan VT,Koneksi CT dan VT,BCT(O),CTVT,,
0,Coil CTVT,Solder,Solder,BCT(O),CTVT,,
0,Coil CTVT,Gulung coil sekunder VT manual,Gulung coil sekunder VT manual,BCT(O),CTVT,,
0,Coil CTVT,Gulung coil sekunder VT menggunakan mesin,Gulung coil sekunder VT menggunakan mesin,BCT(O),CTVT,,
0,Coil CTVT,Gulung coil primer cut core,Gulung coil primer cut core,BCT(O),CTVT,,
0,Coil CTVT,Gulung coil primer no cut core,Gulung coil primer no cut core,BCT(O),CTVT,,
0.75,Mould & Casting,Proses mould assembly type CT,Proses mould assembly type CT,BCT(O),CTVT,,
0,Mould & Casting,Proses mould assembly type VT,Proses mould assembly type VT,BCT(O),CTVT,,
0,Mould & Casting,Proses mould assembly type RCT,Proses mould assembly type RCT,BCT(O),CTVT,,
0.12,Mould & Casting,Proses pengovenan,Proses pengovenan,BCT(O),CTVT,,
0.25,Mould & Casting,Proses pembuatan material,Proses pembuatan material,BCT(O),CTVT,,
0.22,Mould & Casting,Proses casting,Proses casting,BCT(O),CTVT,,
0.17,Mould & Casting,Proses demoulding,Proses demoulding,BCT(O),CTVT,,
0.65,Final Assembly,Proses gerinda,Proses gerinda,BCT(O),CTVT,,
0.2,Final Assembly,Proses cat,Proses cat,BCT(O),CTVT,,
0.15,Final Assembly,Pasang acesoris,Pasang acesoris,BCT(O),CTVT,,
0.5,QC,Test QC,Test QC,BCT(O),CTVT,,
