durasi_manhour,nama_workcenter,nama_proses,nama_tipeproses,ukuran_kapasitas,nama_kategoriproduk,created_at,updated_at
4,MOULD & CASTING,HV CASTING,2X PENGISIAN,125,Dry Resin,,
3,MOULD & CASTING,HV DEMOULDING,PAKAI AIRWAY STICK,125,Dry Resin,,
3,MOULD & CASTING,HV DEMOULDING,TIDAK PAKAI AIRWAY STICK,125,Dry Resin,,
2,MOULD & CASTING,LV BOBBIN,PENGECATAN COIL LV & CURING,125,Dry Resin,,
0.5,MOULD & CASTING,LV BOBBIN,BUKA BOBIN LV,125,Dry Resin,,
1,MOULD & CASTING,LV MOULDING,SETTING MOULD,125,Dry Resin,,
1,MOULD & CASTING,LV MOULDING,MOULDING,125,Dry Resin,,
3,MOULD & CASTING,LV MOULDING,CASTING 1 X PROSES PENGISIAN,125,Dry Resin,,
4,MOULD & CASTING,LV MOULDING,CASTING 2 X PROSES PENGISIAN,125,Dry Resin,,
0.25,MOULD & CASTING,OVEN,OVEN PREHEATING,125,Dry Resin,,
0.25,MOULD & CASTING,OVEN,OVEN PRECURING,125,Dry Resin,,
0.25,MOULD & CASTING,OVEN,OVEN POSTCURING,125,Dry Resin,,
0.25,MOULD & CASTING,OVEN,OVEN CURING LV,125,Dry Resin,,
4,MOULD & CASTING,TOUCH UP,HV,125,Dry Resin,,
2,MOULD & CASTING,TOUCH UP,LV,125,Dry Resin,,
7,CORE & ASSEMBLY,TYPE SUSUN CORE,STACKING OUTSOURCHING,125,Dry Resin,,
9,CORE & ASSEMBLY,TYPE SUSUN CORE,STACKING INHOUSE,125,Dry Resin,,
0.5,CORE & ASSEMBLY,WIRING,NON-COMPLETE,125,Dry Resin,,
8,CORE & ASSEMBLY,TYPE SUSUN CORE,COMPLETE,125,Dry Resin,,
6,CORE & ASSEMBLY,INSTAL HOUSING,DENGAN BASE,125,Dry Resin,,
3,CORE & ASSEMBLY,INSTAL HOUSING,TANPA BASE,125,Dry Resin,,
5,CORE & ASSEMBLY,BONGKAR HOUSING,DENGAN BASE,125,Dry Resin,,
4,CORE & ASSEMBLY,BONGKAR HOUSING,TANPA BASE,125,Dry Resin,,
1.5,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV / LV (STANDARD),125,Dry Resin,,
3,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV + LV (STANDARD),125,Dry Resin,,
1.75,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV / LV (NON-STANDARD),125,Dry Resin,,
2.5,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV + LV (NON-STANDARD),125,Dry Resin,,
1,CORE & ASSEMBLY,OTHERS,PEMBUATAN CU BAR,125,Dry Resin,,
0.75,CORE & ASSEMBLY,OTHERS,PEMBUATAN KONEKSI HV,125,Dry Resin,,
4,CORE & ASSEMBLY,OTHERS,ASSEMBLY,125,Dry Resin,,
8,CORE & ASSEMBLY,OTHERS,FINISHING,125,Dry Resin,,
2,CORE & ASSEMBLY,ACCESSORIES,FAN,125,Dry Resin,,
50,CORE & ASSEMBLY,ACCESSORIES,OLTC,125,Dry Resin,,
2,CORE & ASSEMBLY,ACCESSORIES,LEM SPACER BLOCK/AIR GAP,125,Dry Resin,,
1.25,CORE & ASSEMBLY,POTONG ISOLASI FIBER,PULLING BOARD,125,Dry Resin,,
1.25,CORE & ASSEMBLY,POTONG ISOLASI FIBER,FIXING PART INSULATION,125,Dry Resin,,
3.5,QC,QC,ROUTINE TEST,125,Dry Resin,,
22,COIL MAKING,COIL HV,FLAT-KONDUKTOR 1,150,Dry Resin,,
23,COIL MAKING,COIL HV,FLAT-KONDUKTOR 2-3,150,Dry Resin,,
25,COIL MAKING,COIL HV,FLAT-KONDUKTOR 4-8,150,Dry Resin,,
28,COIL MAKING,COIL HV,FLAT-KONDUKTOR >8,150,Dry Resin,,
22,COIL MAKING,COIL HV,ROUND-KONDUKTOR 1,150,Dry Resin,,
23,COIL MAKING,COIL HV,ROUND-KONDUKTOR 2-3,150,Dry Resin,,
25,COIL MAKING,COIL HV,ROUND-KONDUKTOR 4-8,150,Dry Resin,,
28,COIL MAKING,COIL HV,ROUND-KONDUKTOR >8,150,Dry Resin,,
10,COIL MAKING,COIL LV,FLAT-KONDUKTOR 1,150,Dry Resin,,
11,COIL MAKING,COIL LV,FLAT-KONDUKTOR 2-3,150,Dry Resin,,
13,COIL MAKING,COIL LV,FLAT-KONDUKTOR 4-8,150,Dry Resin,,
15,COIL MAKING,COIL LV,FLAT-KONDUKTOR >8,150,Dry Resin,,
5,COIL MAKING,COIL LV,SHEET-KONDUKTOR 1,150,Dry Resin,,
6,COIL MAKING,COIL LV,SHEET-KONDUKTOR 2-3,150,Dry Resin,,
8,COIL MAKING,COIL LV,ROUND-KONDUKTOR 1,150,Dry Resin,,
8.5,COIL MAKING,COIL LV,ROUND-KONDUKTOR 2-3,150,Dry Resin,,
2,COIL MAKING,POTONG LEAD WIRE,TEBAL RAIL COPPER ≥ 10t,150,Dry Resin,,
1.5,COIL MAKING,POTONG LEAD WIRE,TEBAL RAIL COPPER < 10t,150,Dry Resin,,
1,COIL MAKING,POTONG LEAD WIRE,COPPAL BAR,150,Dry Resin,,
1,COIL MAKING,POTONG ISOLASI,DOG BONE,150,Dry Resin,,
0.5,COIL MAKING,POTONG ISOLASI,INNER,150,Dry Resin,,
0.5,COIL MAKING,POTONG ISOLASI,OUTER,150,Dry Resin,,
1,COIL MAKING,POTONG ISOLASI,GANJAL ANTAR SECTION,150,Dry Resin,,
8,MOULD & CASTING,HV MOULDING,KONDUKTOR 1,150,Dry Resin,,
10,MOULD & CASTING,HV MOULDING,KONDUKTOR 2-3,150,Dry Resin,,
12,MOULD & CASTING,HV MOULDING,KONDUKTOR 4-6,150,Dry Resin,,
3,MOULD & CASTING,HV CASTING,1X PENGISIAN,150,Dry Resin,,
4,MOULD & CASTING,HV CASTING,2X PENGISIAN,150,Dry Resin,,
3,MOULD & CASTING,HV DEMOULDING,PAKAI AIRWAY STICK,150,Dry Resin,,
3,MOULD & CASTING,HV DEMOULDING,TIDAK PAKAI AIRWAY STICK,150,Dry Resin,,
2,MOULD & CASTING,LV BOBBIN,PENGECATAN COIL LV & CURING,150,Dry Resin,,
0.5,MOULD & CASTING,LV BOBBIN,BUKA BOBIN LV,150,Dry Resin,,
1,MOULD & CASTING,LV MOULDING,SETTING MOULD,150,Dry Resin,,
1,MOULD & CASTING,LV MOULDING,MOULDING,150,Dry Resin,,
3,MOULD & CASTING,LV MOULDING,CASTING 1 X PROSES PENGISIAN,150,Dry Resin,,
4,MOULD & CASTING,LV MOULDING,CASTING 2 X PROSES PENGISIAN,150,Dry Resin,,
0.25,MOULD & CASTING,OVEN,OVEN PREHEATING,150,Dry Resin,,
0.25,MOULD & CASTING,OVEN,OVEN PRECURING,150,Dry Resin,,
0.25,MOULD & CASTING,OVEN,OVEN POSTCURING,150,Dry Resin,,
0.25,MOULD & CASTING,OVEN,OVEN CURING LV,150,Dry Resin,,
4,MOULD & CASTING,TOUCH UP,HV,150,Dry Resin,,
2,MOULD & CASTING,TOUCH UP,LV,150,Dry Resin,,
7,CORE & ASSEMBLY,TYPE SUSUN CORE,STACKING OUTSOURCHING,150,Dry Resin,,
9,CORE & ASSEMBLY,TYPE SUSUN CORE,STACKING INHOUSE,150,Dry Resin,,
0.5,CORE & ASSEMBLY,WIRING,NON-COMPLETE,150,Dry Resin,,
8,CORE & ASSEMBLY,TYPE SUSUN CORE,COMPLETE,150,Dry Resin,,
6,CORE & ASSEMBLY,INSTAL HOUSING,DENGAN BASE,150,Dry Resin,,
3,CORE & ASSEMBLY,INSTAL HOUSING,TANPA BASE,150,Dry Resin,,
5,CORE & ASSEMBLY,BONGKAR HOUSING,DENGAN BASE,150,Dry Resin,,
4,CORE & ASSEMBLY,BONGKAR HOUSING,TANPA BASE,150,Dry Resin,,
1.5,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV / LV (STANDARD),150,Dry Resin,,
3,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV + LV (STANDARD),150,Dry Resin,,
1.75,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV / LV (NON-STANDARD),150,Dry Resin,,
2.5,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV + LV (NON-STANDARD),150,Dry Resin,,
1,CORE & ASSEMBLY,OTHERS,PEMBUATAN CU BAR,150,Dry Resin,,
0.75,CORE & ASSEMBLY,OTHERS,PEMBUATAN KONEKSI HV,150,Dry Resin,,
4,CORE & ASSEMBLY,OTHERS,ASSEMBLY,150,Dry Resin,,
8,CORE & ASSEMBLY,OTHERS,FINISHING,150,Dry Resin,,
2,CORE & ASSEMBLY,ACCESSORIES,FAN,150,Dry Resin,,
50,CORE & ASSEMBLY,ACCESSORIES,OLTC,150,Dry Resin,,
2,CORE & ASSEMBLY,ACCESSORIES,LEM SPACER BLOCK/AIR GAP,150,Dry Resin,,
1.25,CORE & ASSEMBLY,POTONG ISOLASI FIBER,PULLING BOARD,150,Dry Resin,,
1.25,CORE & ASSEMBLY,POTONG ISOLASI FIBER,FIXING PART INSULATION,150,Dry Resin,,
3.5,QC,QC,ROUTINE TEST,150,Dry Resin,,
22,COIL MAKING,COIL HV,FLAT-KONDUKTOR 1,160,Dry Resin,,
23,COIL MAKING,COIL HV,FLAT-KONDUKTOR 2-3,160,Dry Resin,,
25,COIL MAKING,COIL HV,FLAT-KONDUKTOR 4-8,160,Dry Resin,,
28,COIL MAKING,COIL HV,FLAT-KONDUKTOR >8,160,Dry Resin,,
22,COIL MAKING,COIL HV,ROUND-KONDUKTOR 1,160,Dry Resin,,
23,COIL MAKING,COIL HV,ROUND-KONDUKTOR 2-3,160,Dry Resin,,
25,COIL MAKING,COIL HV,ROUND-KONDUKTOR 4-8,160,Dry Resin,,
28,COIL MAKING,COIL HV,ROUND-KONDUKTOR >8,160,Dry Resin,,
12,COIL MAKING,COIL LV,FLAT-KONDUKTOR 1,160,Dry Resin,,
13,COIL MAKING,COIL LV,FLAT-KONDUKTOR 2-3,160,Dry Resin,,
15,COIL MAKING,COIL LV,FLAT-KONDUKTOR 4-8,160,Dry Resin,,
15,COIL MAKING,COIL LV,FLAT-KONDUKTOR >8,160,Dry Resin,,
5,COIL MAKING,COIL LV,SHEET-KONDUKTOR 1,160,Dry Resin,,
6,COIL MAKING,COIL LV,SHEET-KONDUKTOR 2-3,160,Dry Resin,,
10,COIL MAKING,COIL LV,ROUND-KONDUKTOR 1,160,Dry Resin,,
10.5,COIL MAKING,COIL LV,ROUND-KONDUKTOR 2-3,160,Dry Resin,,
2,COIL MAKING,POTONG LEAD WIRE,TEBAL RAIL COPPER ≥ 10t,160,Dry Resin,,
1.5,COIL MAKING,POTONG LEAD WIRE,TEBAL RAIL COPPER < 10t,160,Dry Resin,,
1,COIL MAKING,POTONG LEAD WIRE,COPPAL BAR,160,Dry Resin,,
1,COIL MAKING,POTONG ISOLASI,DOG BONE,160,Dry Resin,,
0.5,COIL MAKING,POTONG ISOLASI,INNER,160,Dry Resin,,
0.5,COIL MAKING,POTONG ISOLASI,OUTER,160,Dry Resin,,
1,COIL MAKING,POTONG ISOLASI,GANJAL ANTAR SECTION,160,Dry Resin,,
8,MOULD & CASTING,HV MOULDING,KONDUKTOR 1,160,Dry Resin,,
10,MOULD & CASTING,HV MOULDING,KONDUKTOR 2-3,160,Dry Resin,,
12,MOULD & CASTING,HV MOULDING,KONDUKTOR 4-6,160,Dry Resin,,
3,MOULD & CASTING,HV CASTING,1X PENGISIAN,160,Dry Resin,,
4,MOULD & CASTING,HV CASTING,2X PENGISIAN,160,Dry Resin,,
3,MOULD & CASTING,HV DEMOULDING,PAKAI AIRWAY STICK,160,Dry Resin,,
3,MOULD & CASTING,HV DEMOULDING,TIDAK PAKAI AIRWAY STICK,160,Dry Resin,,
2,MOULD & CASTING,LV BOBBIN,PENGECATAN COIL LV & CURING,160,Dry Resin,,
0.5,MOULD & CASTING,LV BOBBIN,BUKA BOBIN LV,160,Dry Resin,,
2,MOULD & CASTING,LV MOULDING,SETTING MOULD,160,Dry Resin,,
1,MOULD & CASTING,LV MOULDING,MOULDING,160,Dry Resin,,
3,MOULD & CASTING,LV MOULDING,CASTING 1 X PROSES PENGISIAN,160,Dry Resin,,
4,MOULD & CASTING,LV MOULDING,CASTING 2 X PROSES PENGISIAN,160,Dry Resin,,
0.25,MOULD & CASTING,OVEN,OVEN PREHEATING,160,Dry Resin,,
0.25,MOULD & CASTING,OVEN,OVEN PRECURING,160,Dry Resin,,
0.25,MOULD & CASTING,OVEN,OVEN POSTCURING,160,Dry Resin,,
0.25,MOULD & CASTING,OVEN,OVEN CURING LV,160,Dry Resin,,
4,MOULD & CASTING,TOUCH UP,HV,160,Dry Resin,,
2,MOULD & CASTING,TOUCH UP,LV,160,Dry Resin,,
7,CORE & ASSEMBLY,TYPE SUSUN CORE,STACKING OUTSOURCHING,160,Dry Resin,,
9,CORE & ASSEMBLY,TYPE SUSUN CORE,STACKING INHOUSE,160,Dry Resin,,
0.5,CORE & ASSEMBLY,WIRING,NON-COMPLETE,160,Dry Resin,,
8,CORE & ASSEMBLY,TYPE SUSUN CORE,COMPLETE,160,Dry Resin,,
6,CORE & ASSEMBLY,INSTAL HOUSING,DENGAN BASE,160,Dry Resin,,
3,CORE & ASSEMBLY,INSTAL HOUSING,TANPA BASE,160,Dry Resin,,
5,CORE & ASSEMBLY,BONGKAR HOUSING,DENGAN BASE,160,Dry Resin,,
4,CORE & ASSEMBLY,BONGKAR HOUSING,TANPA BASE,160,Dry Resin,,
1.5,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV / LV (STANDARD),160,Dry Resin,,
3,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV + LV (STANDARD),160,Dry Resin,,
1.75,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV / LV (NON-STANDARD),160,Dry Resin,,
2.5,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV + LV (NON-STANDARD),160,Dry Resin,,
1,CORE & ASSEMBLY,OTHERS,PEMBUATAN CU BAR,160,Dry Resin,,
0.75,CORE & ASSEMBLY,OTHERS,PEMBUATAN KONEKSI HV,160,Dry Resin,,
4,CORE & ASSEMBLY,OTHERS,ASSEMBLY,160,Dry Resin,,
8,CORE & ASSEMBLY,OTHERS,FINISHING,160,Dry Resin,,
2,CORE & ASSEMBLY,ACCESSORIES,FAN,160,Dry Resin,,
50,CORE & ASSEMBLY,ACCESSORIES,OLTC,160,Dry Resin,,
2,CORE & ASSEMBLY,ACCESSORIES,LEM SPACER BLOCK/AIR GAP,160,Dry Resin,,
1.25,CORE & ASSEMBLY,POTONG ISOLASI FIBER,PULLING BOARD,160,Dry Resin,,
1.25,CORE & ASSEMBLY,POTONG ISOLASI FIBER,FIXING PART INSULATION,160,Dry Resin,,
3.5,QC,QC,ROUTINE TEST,160,Dry Resin,,
22,COIL MAKING,COIL HV,FLAT-KONDUKTOR 1,165,Dry Resin,,
23,COIL MAKING,COIL HV,FLAT-KONDUKTOR 2-3,165,Dry Resin,,
25,COIL MAKING,COIL HV,FLAT-KONDUKTOR 4-8,165,Dry Resin,,
28,COIL MAKING,COIL HV,FLAT-KONDUKTOR >8,165,Dry Resin,,
22,COIL MAKING,COIL HV,ROUND-KONDUKTOR 1,165,Dry Resin,,
23,COIL MAKING,COIL HV,ROUND-KONDUKTOR 2-3,165,Dry Resin,,
25,COIL MAKING,COIL HV,ROUND-KONDUKTOR 4-8,165,Dry Resin,,
28,COIL MAKING,COIL HV,ROUND-KONDUKTOR >8,165,Dry Resin,,
12,COIL MAKING,COIL LV,FLAT-KONDUKTOR 1,165,Dry Resin,,
13,COIL MAKING,COIL LV,FLAT-KONDUKTOR 2-3,165,Dry Resin,,
15,COIL MAKING,COIL LV,FLAT-KONDUKTOR 4-8,165,Dry Resin,,
15,COIL MAKING,COIL LV,FLAT-KONDUKTOR >8,165,Dry Resin,,
5,COIL MAKING,COIL LV,SHEET-KONDUKTOR 1,165,Dry Resin,,
6,COIL MAKING,COIL LV,SHEET-KONDUKTOR 2-3,165,Dry Resin,,
10,COIL MAKING,COIL LV,ROUND-KONDUKTOR 1,165,Dry Resin,,
10.5,COIL MAKING,COIL LV,ROUND-KONDUKTOR 2-3,165,Dry Resin,,
2,COIL MAKING,POTONG LEAD WIRE,TEBAL RAIL COPPER ≥ 10t,165,Dry Resin,,
1.5,COIL MAKING,POTONG LEAD WIRE,TEBAL RAIL COPPER < 10t,165,Dry Resin,,
1,COIL MAKING,POTONG LEAD WIRE,COPPAL BAR,165,Dry Resin,,
1,COIL MAKING,POTONG ISOLASI,DOG BONE,165,Dry Resin,,
0.5,COIL MAKING,POTONG ISOLASI,INNER,165,Dry Resin,,
0.5,COIL MAKING,POTONG ISOLASI,OUTER,165,Dry Resin,,
1,COIL MAKING,POTONG ISOLASI,GANJAL ANTAR SECTION,165,Dry Resin,,
8,MOULD & CASTING,HV MOULDING,KONDUKTOR 1,165,Dry Resin,,
10,MOULD & CASTING,HV MOULDING,KONDUKTOR 2-3,165,Dry Resin,,
12,MOULD & CASTING,HV MOULDING,KONDUKTOR 4-6,165,Dry Resin,,
3,MOULD & CASTING,HV CASTING,1X PENGISIAN,165,Dry Resin,,
4,MOULD & CASTING,HV CASTING,2X PENGISIAN,165,Dry Resin,,
3,MOULD & CASTING,HV DEMOULDING,PAKAI AIRWAY STICK,165,Dry Resin,,
3,MOULD & CASTING,HV DEMOULDING,TIDAK PAKAI AIRWAY STICK,165,Dry Resin,,
2,MOULD & CASTING,LV BOBBIN,PENGECATAN COIL LV & CURING,165,Dry Resin,,
0.5,MOULD & CASTING,LV BOBBIN,BUKA BOBIN LV,165,Dry Resin,,
2,MOULD & CASTING,LV MOULDING,SETTING MOULD,165,Dry Resin,,
1,MOULD & CASTING,LV MOULDING,MOULDING,165,Dry Resin,,
3,MOULD & CASTING,LV MOULDING,CASTING 1 X PROSES PENGISIAN,165,Dry Resin,,
4,MOULD & CASTING,LV MOULDING,CASTING 2 X PROSES PENGISIAN,165,Dry Resin,,
0.25,MOULD & CASTING,OVEN,OVEN PREHEATING,165,Dry Resin,,
0.25,MOULD & CASTING,OVEN,OVEN PRECURING,165,Dry Resin,,
0.25,MOULD & CASTING,OVEN,OVEN POSTCURING,165,Dry Resin,,
0.25,MOULD & CASTING,OVEN,OVEN CURING LV,165,Dry Resin,,
4,MOULD & CASTING,TOUCH UP,HV,165,Dry Resin,,
2,MOULD & CASTING,TOUCH UP,LV,165,Dry Resin,,
7,CORE & ASSEMBLY,TYPE SUSUN CORE,STACKING OUTSOURCHING,165,Dry Resin,,
9,CORE & ASSEMBLY,TYPE SUSUN CORE,STACKING INHOUSE,165,Dry Resin,,
0.5,CORE & ASSEMBLY,WIRING,NON-COMPLETE,165,Dry Resin,,
8,CORE & ASSEMBLY,TYPE SUSUN CORE,COMPLETE,165,Dry Resin,,
6,CORE & ASSEMBLY,INSTAL HOUSING,DENGAN BASE,165,Dry Resin,,
3,CORE & ASSEMBLY,INSTAL HOUSING,TANPA BASE,165,Dry Resin,,
5,CORE & ASSEMBLY,BONGKAR HOUSING,DENGAN BASE,165,Dry Resin,,
4,CORE & ASSEMBLY,BONGKAR HOUSING,TANPA BASE,165,Dry Resin,,
1.5,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV / LV (STANDARD),165,Dry Resin,,
3,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV + LV (STANDARD),165,Dry Resin,,
1.75,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV / LV (NON-STANDARD),165,Dry Resin,,
2.5,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV + LV (NON-STANDARD),165,Dry Resin,,
1,CORE & ASSEMBLY,OTHERS,PEMBUATAN CU BAR,165,Dry Resin,,
0.75,CORE & ASSEMBLY,OTHERS,PEMBUATAN KONEKSI HV,165,Dry Resin,,
4,CORE & ASSEMBLY,OTHERS,ASSEMBLY,165,Dry Resin,,
8,CORE & ASSEMBLY,OTHERS,FINISHING,165,Dry Resin,,
2,CORE & ASSEMBLY,ACCESSORIES,FAN,165,Dry Resin,,
50,CORE & ASSEMBLY,ACCESSORIES,OLTC,165,Dry Resin,,
2,CORE & ASSEMBLY,ACCESSORIES,LEM SPACER BLOCK/AIR GAP,165,Dry Resin,,
1.25,CORE & ASSEMBLY,POTONG ISOLASI FIBER,PULLING BOARD,165,Dry Resin,,
1.25,CORE & ASSEMBLY,POTONG ISOLASI FIBER,FIXING PART INSULATION,165,Dry Resin,,
3.5,QC,QC,ROUTINE TEST,165,Dry Resin,,
22,COIL MAKING,COIL HV,FLAT-KONDUKTOR 1,200,Dry Resin,,
23,COIL MAKING,COIL HV,FLAT-KONDUKTOR 2-3,200,Dry Resin,,
25,COIL MAKING,COIL HV,FLAT-KONDUKTOR 4-8,200,Dry Resin,,
28,COIL MAKING,COIL HV,FLAT-KONDUKTOR >8,200,Dry Resin,,
22,COIL MAKING,COIL HV,ROUND-KONDUKTOR 1,200,Dry Resin,,
23,COIL MAKING,COIL HV,ROUND-KONDUKTOR 2-3,200,Dry Resin,,
25,COIL MAKING,COIL HV,ROUND-KONDUKTOR 4-8,200,Dry Resin,,
28,COIL MAKING,COIL HV,ROUND-KONDUKTOR >8,200,Dry Resin,,
12,COIL MAKING,COIL LV,FLAT-KONDUKTOR 1,200,Dry Resin,,
13,COIL MAKING,COIL LV,FLAT-KONDUKTOR 2-3,200,Dry Resin,,
15,COIL MAKING,COIL LV,FLAT-KONDUKTOR 4-8,200,Dry Resin,,
15,COIL MAKING,COIL LV,FLAT-KONDUKTOR >8,200,Dry Resin,,
5,COIL MAKING,COIL LV,SHEET-KONDUKTOR 1,200,Dry Resin,,
6,COIL MAKING,COIL LV,SHEET-KONDUKTOR 2-3,200,Dry Resin,,
10,COIL MAKING,COIL LV,ROUND-KONDUKTOR 1,200,Dry Resin,,
10.5,COIL MAKING,COIL LV,ROUND-KONDUKTOR 2-3,200,Dry Resin,,
2,COIL MAKING,POTONG LEAD WIRE,TEBAL RAIL COPPER ≥ 10t,200,Dry Resin,,
1.5,COIL MAKING,POTONG LEAD WIRE,TEBAL RAIL COPPER < 10t,200,Dry Resin,,
1,COIL MAKING,POTONG LEAD WIRE,COPPAL BAR,200,Dry Resin,,
1,COIL MAKING,POTONG ISOLASI,DOG BONE,200,Dry Resin,,
0.5,COIL MAKING,POTONG ISOLASI,INNER,200,Dry Resin,,
0.5,COIL MAKING,POTONG ISOLASI,OUTER,200,Dry Resin,,
1,COIL MAKING,POTONG ISOLASI,GANJAL ANTAR SECTION,200,Dry Resin,,
10,MOULD & CASTING,HV MOULDING,KONDUKTOR 1,200,Dry Resin,,
12,MOULD & CASTING,HV MOULDING,KONDUKTOR 2-3,200,Dry Resin,,
14,MOULD & CASTING,HV MOULDING,KONDUKTOR 4-6,200,Dry Resin,,
3,MOULD & CASTING,HV CASTING,1X PENGISIAN,200,Dry Resin,,
4,MOULD & CASTING,HV CASTING,2X PENGISIAN,200,Dry Resin,,
3,MOULD & CASTING,HV DEMOULDING,PAKAI AIRWAY STICK,200,Dry Resin,,
3,MOULD & CASTING,HV DEMOULDING,TIDAK PAKAI AIRWAY STICK,200,Dry Resin,,
2,MOULD & CASTING,LV BOBBIN,PENGECATAN COIL LV & CURING,200,Dry Resin,,
0.5,MOULD & CASTING,LV BOBBIN,BUKA BOBIN LV,200,Dry Resin,,
2,MOULD & CASTING,LV MOULDING,SETTING MOULD,200,Dry Resin,,
1,MOULD & CASTING,LV MOULDING,MOULDING,200,Dry Resin,,
3,MOULD & CASTING,LV MOULDING,CASTING 1 X PROSES PENGISIAN,200,Dry Resin,,
4,MOULD & CASTING,LV MOULDING,CASTING 2 X PROSES PENGISIAN,200,Dry Resin,,
0.25,MOULD & CASTING,OVEN,OVEN PREHEATING,200,Dry Resin,,
0.25,MOULD & CASTING,OVEN,OVEN PRECURING,200,Dry Resin,,
0.25,MOULD & CASTING,OVEN,OVEN POSTCURING,200,Dry Resin,,
0.25,MOULD & CASTING,OVEN,OVEN CURING LV,200,Dry Resin,,
6,MOULD & CASTING,TOUCH UP,HV,200,Dry Resin,,
2,MOULD & CASTING,TOUCH UP,LV,200,Dry Resin,,
8,CORE & ASSEMBLY,TYPE SUSUN CORE,STACKING OUTSOURCHING,200,Dry Resin,,
10,CORE & ASSEMBLY,TYPE SUSUN CORE,STACKING INHOUSE,200,Dry Resin,,
0.5,CORE & ASSEMBLY,WIRING,NON-COMPLETE,200,Dry Resin,,
8,CORE & ASSEMBLY,TYPE SUSUN CORE,COMPLETE,200,Dry Resin,,
6,CORE & ASSEMBLY,INSTAL HOUSING,DENGAN BASE,200,Dry Resin,,
3,CORE & ASSEMBLY,INSTAL HOUSING,TANPA BASE,200,Dry Resin,,
5,CORE & ASSEMBLY,BONGKAR HOUSING,DENGAN BASE,200,Dry Resin,,
4,CORE & ASSEMBLY,BONGKAR HOUSING,TANPA BASE,200,Dry Resin,,
1.5,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV / LV (STANDARD),200,Dry Resin,,
3,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV + LV (STANDARD),200,Dry Resin,,
1.75,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV / LV (NON-STANDARD),200,Dry Resin,,
2.5,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV + LV (NON-STANDARD),200,Dry Resin,,
1,CORE & ASSEMBLY,OTHERS,PEMBUATAN CU BAR,200,Dry Resin,,
0.75,CORE & ASSEMBLY,OTHERS,PEMBUATAN KONEKSI HV,200,Dry Resin,,
7,CORE & ASSEMBLY,OTHERS,ASSEMBLY,200,Dry Resin,,
8,CORE & ASSEMBLY,OTHERS,FINISHING,200,Dry Resin,,
2,CORE & ASSEMBLY,ACCESSORIES,FAN,200,Dry Resin,,
50,CORE & ASSEMBLY,ACCESSORIES,OLTC,200,Dry Resin,,
2,CORE & ASSEMBLY,ACCESSORIES,LEM SPACER BLOCK/AIR GAP,200,Dry Resin,,
1.25,CORE & ASSEMBLY,POTONG ISOLASI FIBER,PULLING BOARD,200,Dry Resin,,
1.25,CORE & ASSEMBLY,POTONG ISOLASI FIBER,FIXING PART INSULATION,200,Dry Resin,,
3.5,QC,QC,ROUTINE TEST,200,Dry Resin,,
22,COIL MAKING,COIL HV,FLAT-KONDUKTOR 1,250,Dry Resin,,
23,COIL MAKING,COIL HV,FLAT-KONDUKTOR 2-3,250,Dry Resin,,
25,COIL MAKING,COIL HV,FLAT-KONDUKTOR 4-8,250,Dry Resin,,
28,COIL MAKING,COIL HV,FLAT-KONDUKTOR >8,250,Dry Resin,,
22,COIL MAKING,COIL HV,ROUND-KONDUKTOR 1,250,Dry Resin,,
23,COIL MAKING,COIL HV,ROUND-KONDUKTOR 2-3,250,Dry Resin,,
25,COIL MAKING,COIL HV,ROUND-KONDUKTOR 4-8,250,Dry Resin,,
28,COIL MAKING,COIL HV,ROUND-KONDUKTOR >8,250,Dry Resin,,
12,COIL MAKING,COIL LV,FLAT-KONDUKTOR 1,250,Dry Resin,,
13,COIL MAKING,COIL LV,FLAT-KONDUKTOR 2-3,250,Dry Resin,,
15,COIL MAKING,COIL LV,FLAT-KONDUKTOR 4-8,250,Dry Resin,,
15,COIL MAKING,COIL LV,FLAT-KONDUKTOR >8,250,Dry Resin,,
5,COIL MAKING,COIL LV,SHEET-KONDUKTOR 1,250,Dry Resin,,
6,COIL MAKING,COIL LV,SHEET-KONDUKTOR 2-3,250,Dry Resin,,
10,COIL MAKING,COIL LV,ROUND-KONDUKTOR 1,250,Dry Resin,,
10.5,COIL MAKING,COIL LV,ROUND-KONDUKTOR 2-3,250,Dry Resin,,
